baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YLR299W	1947.73174780155	1.09648032260222	0.157825000876743	6.94744379224518	3.71964184494803e-12	1.8566253538787e-11
YLR307C-A	5.77213546626666	3.2469684594619	1.07386177982902	3.02363723195259	0.00249755725594222	0.0046854399925813
YLR307W	99.0064261374503	1.92258685067937	0.223355767705388	8.60773317130233	7.45194657293803e-18	5.85078507956351e-17
YLR312C	111.193392424589	1.0240899913136	0.355534068343091	2.8804271728057	0.0039713668989651	0.00717091717887121
YLR324W	1769.87277356949	1.06597731228366	0.119118332763298	8.94889382310181	3.5906232595681e-19	3.02779697214668e-18
YLR325C	5945.95807522324	-2.86548670933772	0.232904729846983	-12.3032568347595	8.69943349950465e-35	1.67919297781136e-33
YLR327C	746.914634205119	1.62123584602203	0.626733534450136	2.58680245575884	0.00968711112840758	0.0163563253868201
YLR333C	3608.12452462987	-2.95819566667373	0.234095707398699	-12.6366933402819	1.32510381387375e-36	2.89430569872425e-35
YLR338W	9.49453145034241	1.4864559276956	0.671250912390871	2.21445647261933	0.0267973938090168	0.0417636897985112
YLR339C	42.9245835362952	-2.99550500337374	0.555502888941492	-5.39242020699777	6.95149713531071e-08	2.30132184365557e-07
YLR340W	39977.974939979	-3.70311600734084	0.285064480158228	-12.9904504597886	1.38608823905998e-38	3.44152678159764e-37
YLR343W	197.334184355702	-1.14334612827356	0.182188912451186	-6.27560762557323	3.4827146841488e-10	1.46097995053463e-09
YLR344W	5717.39053492813	-2.94029979872859	0.23081013395321	-12.7390411693303	3.58776999893935e-37	8.14255613040533e-36
YLR345W	1843.31209125466	1.12921888640996	0.150294079166854	7.51339568843774	5.76130519394043e-14	3.41563093640754e-13
YLR349W	14.831911689811	2.11225509013802	0.655469870983767	3.22250523424947	0.00127074843951447	0.00250272828256917
YLR355C	22191.6998753043	-1.61513877638809	0.165573809242062	-9.75479626748707	1.75953612642745e-22	1.7872211354097e-21
YLR356W	1702.31699311126	1.76338601489315	0.169578888458505	10.3986176046002	2.51556061895003e-25	2.93482072210836e-24
YLR359W	13136.504280087	-2.31495040720384	0.243949963713454	-9.48944763903715	2.32261705045834e-21	2.19778584090602e-20
YLR363W-A	221.635052090824	-1.1821182024355	0.202246414835829	-5.84494021016431	5.06750244691561e-09	1.88611077620626e-08
YLR364W	82.2631306460098	-1.29825768036432	0.22782483657582	-5.69849055913737	1.20872825768721e-08	4.34036537525507e-08
YLR367W	3119.10447710606	-2.79919760945093	0.196168072890711	-14.2693842489364	3.39563536033774e-46	1.26465650279245e-44
YLR372W	6032.17998597535	-2.24656953940064	0.18024988948689	-12.463638928134	1.17867010535972e-35	2.428394791539e-34
YLR384C	2715.20365587346	-1.29978315749007	0.131125597499941	-9.9125051269311	3.67318536595086e-23	3.88021945021355e-22
YLR385C	31.6557166746225	-1.10923985451413	0.340056350980553	-3.26192953407763	0.0011065664672685	0.0022032731921967
YLR387C	2571.50476880025	1.13257048482288	0.117211947395356	9.66258568337508	4.34749786707348e-22	4.28844866005041e-21
YLR388W	2193.68577359128	-3.7573840982769	0.291774837535223	-12.8776837989784	6.01126076611874e-38	1.42552755310816e-36
YLR406C	3547.70241610092	-3.63663007580122	0.514140282238706	-7.07322534613772	1.51373367132728e-12	7.83151614462286e-12
YLR409C	2187.75052914016	-1.09877100849914	0.193841095594363	-5.66841105148549	1.44127859404497e-08	5.14047184248084e-08
YLR413W	7833.48722449246	-2.72465468564445	0.170885783175283	-15.9443028847501	3.12103442133379e-57	2.08427701010912e-55
YLR420W	4161.18385015618	-2.81668292570458	0.138829116821694	-20.2888485512891	1.61329423318134e-91	3.47157018325317e-89
YLR431C	590.165982533484	1.00477229735335	0.123448217507273	8.13922078133009	3.97829940823716e-16	2.7386160618315e-15
YLR432W	8013.67881658323	-2.25232157634366	0.189049150650461	-11.9139470798684	1.00122998230211e-32	1.71597232955022e-31
YLR438W	7009.50472791591	1.33846555661797	0.200736599662064	6.66777039598785	2.59718668986039e-11	1.19664192451141e-10
YLR441C	14984.0095904751	-2.99323799723155	0.507664337980343	-5.89609663964115	3.72201038770323e-09	1.40603903462651e-08
YLR448W	5643.55970338653	-2.72688123324114	0.29771987013557	-9.15921813347368	5.22746802685525e-20	4.60175594485287e-19
YLR449W	2157.22735833849	-1.16879811414245	0.198150608308088	-5.89853407023201	3.66745245644055e-09	1.38633043408716e-08
YLR452C	1837.50048267343	-1.29157730603769	0.187432945935984	-6.89087662570704	5.5449614035989e-12	2.7232650680397e-11
YLR454W	2837.97661506182	1.19282585445255	0.169036653697363	7.05661067207433	1.70612766809567e-12	8.79556499701495e-12
YLR462W	17.6581737950856	-1.15579744044047	0.461308906427386	-2.50547393370651	0.0122287411639744	0.0202939120716057
YML004C	8393.73244277265	1.91968899613261	0.162136548815465	11.8399522510961	2.4259103785687e-32	4.0385499425456e-31
YML007W	4419.27936933169	1.00451133139621	0.097335132031577	10.3201311841888	5.71450264387832e-25	6.5228409353503e-24
YML019W	1196.78320557433	-1.03666356015523	0.124862022936469	-8.30247288787477	1.01966424515715e-16	7.44252420146108e-16
YML022W	2020.88232956327	-1.86480260103217	0.162096377722974	-11.5042829903279	1.25528211908011e-30	1.92432430391964e-29
YML024W	10745.1762245007	-3.18053405048671	0.238535173571234	-13.3336061213501	1.47587473927414e-40	4.04473218640696e-39
YML026C	11433.2801546316	-3.52866207159312	0.298607720586568	-11.8170490188988	3.18683194304065e-32	5.27506939859436e-31
YML032C	2219.65600452513	1.2258599886605	0.0939574750242755	13.0469660699565	6.61287878789448e-39	1.69254739020559e-37
YML042W	588.195701151033	1.65625513550848	0.121184909235597	13.6671731319989	1.59470900300124e-42	4.80065249090012e-41
YML054C	637.64202603498	2.64635327883689	0.14219955001927	18.6101382070356	2.65930672832594e-77	3.28735576416462e-75
YML056C	6933.58785722878	-2.07577040533081	0.145208621402538	-14.2950906446285	2.3479987883024e-46	8.85835906495907e-45
YML063W	19876.3780309263	-3.23626497383549	0.533629921951081	-6.06462426620104	1.32262484288774e-09	5.25971960107994e-09
YML066C	29.4086989875776	1.96405541373442	0.383068751841208	5.12716164994989	2.94142950580992e-07	9.0999496425749e-07
YML070W	8386.15288758168	1.52868834989365	0.147477675436342	10.3655576708185	3.55677639624309e-25	4.10832422707204e-24
YML073C	7606.1144851688	-3.12600721051372	0.470284973311416	-6.64704889144676	2.99027725499782e-11	1.36369786903747e-10
YML083C	17.3224073468812	1.71652655157518	0.619518970468286	2.77074090286159	0.00559289110688072	0.00982967633011771
YML088W	2010.23375235615	1.05204433513031	0.122315088096006	8.60110025268959	7.89554763377138e-18	6.16574351508222e-17
YML093W	1460.39604248952	-1.01116030826341	0.22206805761242	-4.55338025259	5.27907264874513e-06	1.42458950716253e-05
YML100W	35664.7233194967	1.89629699326444	0.275809756610285	6.87538039469677	6.18246603138399e-12	3.01343352704203e-11
YML106W	4550.21068190143	-1.53913771410536	0.124030578156792	-12.4093408011021	2.32559566214604e-35	4.67533245573303e-34
YML118W	364.328649704169	1.7640977385602	0.163598027818131	10.7831235014722	4.13598259314324e-27	5.43666490184666e-26
YML122C	19.8245545907792	2.01123772111881	0.476896433113526	4.2173469572586	2.47193479562782e-05	6.14546048891641e-05
YML126C	8248.14095249126	-1.3740640931272	0.1272161009233	-10.8010234801618	3.40387929716578e-27	4.51519148779296e-26
YML128C	14700.2827834867	4.16991161385235	0.198662473892073	20.9899309726593	8.10634253878983e-98	2.35489250751844e-95
YMR001C	1487.79278708366	-1.18536595298381	0.108679015003271	-10.9070362199007	1.06677736013675e-27	1.44474975813392e-26
YMR003W	227.496179720368	-1.10919361661444	0.151629949851885	-7.315135418154	2.57121961047183e-13	1.44475686042953e-12
YMR006C	2370.85156297305	-2.79270866023114	0.132218242604538	-21.1219617294724	4.99759514010587e-99	1.6131126535564e-96
YMR011W	12496.7512228728	-4.39183841170376	0.464180008180757	-9.46149841505781	3.03561496620043e-21	2.85849642684351e-20
YMR016C	2475.46042173366	-1.04655574743135	0.138327165919832	-7.56580054591655	3.8548314462461e-14	2.32088815571916e-13
YMR020W	1427.63943917953	1.40392762701629	0.116151825562447	12.0870044032282	1.23715781232972e-33	2.26034178919361e-32
YMR030W	450.934177441917	1.07618336228262	0.195234793229376	5.51225191207717	3.54271359307554e-08	1.20793227557329e-07
YMR032W	960.528750691068	-1.36571611993995	0.152559497285251	-8.95202294345778	3.49026393590181e-19	2.95173704040604e-18
YMR038C	2352.26715146503	-1.06925631496457	0.111476196838086	-9.59179040273164	8.65695394497029e-22	8.38281707004623e-21
YMR049C	2139.14145658352	-1.66545580361338	0.204315291950189	-8.15140065002773	3.59733148807705e-16	2.50005932365163e-15
YMR053C	615.592654947876	1.2600414136323	0.175395046241254	7.18401939299428	6.76912563958364e-13	3.63480776025702e-12
YMR058W	15513.8235446887	-1.32208736129626	0.166686436181651	-7.93158334644269	2.1636930947778e-15	1.41725556715434e-14
YMR067C	2314.32366532736	1.01106006935818	0.0963256946168626	10.496265543474	8.98653101896239e-26	1.07875506653247e-24
YMR076C	950.885356500094	-1.23435436549517	0.139908022006052	-8.82261322686538	1.11819037975306e-18	9.16316799205261e-18
YMR090W	1783.96431371683	2.9784386059298	0.207258117993339	14.3706728342748	7.90594234310208e-47	3.06223500089487e-45
YMR095C	30.3506452622817	1.9591831077815	0.432027257052625	4.53485995570611	5.76417189535233e-06	1.54973802461809e-05
YMR101C	44.0014757927743	1.36396270282665	0.329092799100381	4.14461424423514	3.40386226076252e-05	8.31641704584955e-05
YMR103C	269.838256879801	1.21740558845797	0.258945356566232	4.7013995717146	2.58384337389253e-06	7.1897174340592e-06
YMR104C	1467.10207905865	1.05917918450246	0.192165846955819	5.51179723806994	3.5518796537157e-08	1.21034726029843e-07
YMR105C	15840.0979633852	3.92287424353151	0.265888408932541	14.7538369922955	2.90658727809609e-49	1.26971970569461e-47
YMR107W	166.456829445626	5.42557042243643	0.421044857871772	12.8859676611673	5.39939924514964e-38	1.29096747384031e-36
YMR108W	14276.3348669146	-1.24654862558507	0.139224493758898	-8.95351523233966	3.44338320708305e-19	2.91633475701932e-18
YMR110C	4114.17078769818	1.37532134595881	0.155506831186975	8.84412173703916	9.22509970627425e-19	7.60252897779481e-18
YMR116C	32501.666307519	-3.7847397877013	0.296447424618519	-12.766984879601	2.50678070879406e-37	5.75667822849546e-36
YMR118C	103.561608403243	4.53062429026089	0.467597239300233	9.68915962173139	3.35275964337271e-22	3.34699888797172e-21
YMR120C	22056.7145012228	-2.25767575391731	0.565876382593233	-3.98969779154078	6.61575322305423e-05	0.000155806754057337
YMR128W	1158.09285902396	-1.7480356937402	0.214082800929778	-8.16523179885701	3.20818570718353e-16	2.23764213190112e-15
YMR133W	9.73237137599345	1.89687800133963	0.661089194883883	2.86932234866251	0.0041135233801282	0.00741761975125539
YMR142C	14697.4754323335	-3.45084359963534	0.468294166437396	-7.368965592478	1.71957031249369e-13	9.80441954424765e-13
YMR143W	11715.2409851417	-3.6323201756479	0.288774987531965	-12.5783753180695	2.77682024825071e-36	5.93136972144728e-35
YMR144W	335.764723858783	-1.28565473243929	0.19443435487065	-6.61228173022503	3.78440880455073e-11	1.71508698552572e-10
YMR146C	6672.56438181463	-1.18628717224195	0.125651167871664	-9.44111536992309	3.68832083440523e-21	3.46749903687611e-20
YMR152W	2861.94293693996	1.01248207505444	0.125075181309888	8.09498786610512	5.72700606476759e-16	3.91457708662349e-15
YMR158C-A	11.6383042606386	1.40156784753006	0.585539441472804	2.39363525026547	0.0166823294805091	0.0270360765081612
YMR169C	15834.3707060242	5.72621144040511	0.288576295925975	19.8429722788943	1.26739499284141e-87	2.37534351884148e-85
YMR170C	1734.61929394582	1.74592793690171	0.10746450867126	16.2465539412886	2.3627766421662e-59	1.75996567833149e-57
YMR173W	10075.2264631978	1.92896986197589	0.149454442188461	12.9067415710766	4.12385318076771e-38	9.98316124177516e-37
YMR173W-A	7807.02374233897	1.87251351861193	0.193899563379773	9.65713117643496	4.58524435085919e-22	4.50765984407646e-21
YMR174C	287.478690105263	4.1537551645424	0.224920477713685	18.4676611341274	3.76026631125179e-76	4.36942945367458e-74
YMR175W	159.149099405607	4.1197255767268	0.341707981123366	12.0562755461057	1.79728305305936e-33	3.22290572168977e-32
YMR181C	1087.93249982749	1.24629836188926	0.186056024960704	6.69851117238739	2.10553628846283e-11	9.79436816330587e-11
YMR184W	874.207240505151	1.32408063334523	0.193311136581986	6.84947932517936	7.41192597515633e-12	3.59760149671331e-11
YMR185W	567.316905149626	-1.02187587335412	0.17953495765408	-5.69179332374383	1.25711965636612e-08	4.50299950893166e-08
YMR186W	156142.089226302	1.28960631934741	0.147547909528005	8.7402547651998	2.32585329811522e-18	1.8706013719529e-17
YMR194C-B	80.7094031418716	1.44257054289947	0.242197446068342	5.95617570010386	2.58208730404345e-09	9.94822761040613e-09
YMR194W	2303.54210846769	-2.28877999145194	0.29203355792051	-7.83738693508277	4.60018840152391e-15	2.95653701469623e-14
YMR196W	8905.6035700943	2.96281535562471	0.176019494737906	16.8323137163663	1.41464360396881e-63	1.22672825956101e-61
YMR199W	1582.36989385073	-1.09070029520326	0.214544371165167	-5.08379823380957	3.69960938185397e-07	1.13130160571429e-06
YMR202W	5534.14865326089	-1.07663734884771	0.120452181892791	-8.93829677411725	3.95214497349794e-19	3.31820264393397e-18
YMR206W	23.2447219124382	2.66131443245176	0.473370520397636	5.62205358757075	1.88700706383047e-08	6.65261592284892e-08
YMR215W	4290.38893748801	-1.62158483719465	0.14413648044486	-11.2503429540518	2.30693309844936e-29	3.36765861859065e-28
YMR217W	11588.11803989	-2.37401376283678	0.159428529663438	-14.8907712305222	3.78379548161559e-50	1.74475013874497e-48
YMR229C	2749.61629188603	-2.19282362565956	0.216487627365905	-10.1290944537596	4.10432712459812e-24	4.52488436317174e-23
YMR230W	5031.45572268072	-3.1428038174307	0.288934137493428	-10.8772325925045	1.47987757422231e-27	1.98570177973017e-26
YMR241W	4218.88799280763	-1.35409141591049	0.159308624310282	-8.49979981795055	1.89917921514422e-17	1.46148758145535e-16
YMR242C	14721.8164758253	-3.37588350614273	0.278839740227538	-12.1068951770933	9.71005088752196e-34	1.78529733090198e-32
YMR243C	6347.20375765452	-1.00559115492169	0.115122054532497	-8.73500007453247	2.43655970106418e-18	1.95260853285281e-17
YMR245W	12.5761028602645	1.27891474400747	0.558411613784767	2.29027246646845	0.0220055268792948	0.0348941351442966
YMR246W	7490.34339430353	-2.93786421979011	0.106605080794514	-27.5583883797525	3.51104865429761e-167	4.07983853629382e-164
YMR250W	10008.0934488998	3.37958301778343	0.208868674299778	16.1804206835387	6.93191879323921e-59	5.03430602358998e-57
YMR251W-A	6036.51808688613	2.71748532178274	0.183226120245528	14.8313205461167	9.19069867798824e-50	4.10753533223936e-48
YMR259C	1314.55143777671	-1.29468359688016	0.138191959276851	-9.36873320021767	7.34082642479735e-21	6.71656716977521e-20
YMR260C	2807.04646556987	-1.94790784024471	0.223117432897439	-8.73041525688452	2.53739263053388e-18	2.03061311066141e-17
YMR261C	7846.08096028373	1.19658871842326	0.15340044867906	7.80042515342787	6.16989529231304e-15	3.9349167561294e-14
YMR266W	3910.57809680497	-1.06179357619843	0.109009865681244	-9.7403438630336	2.02866718691827e-22	2.04983588799916e-21
YMR271C	407.7033282592	2.30920134966048	0.183111468499223	12.6109050874128	1.83869208019829e-36	3.95659295776002e-35
YMR280C	347.372443348418	1.203929418201	0.183399396593078	6.56452224252541	5.21999525129591e-11	2.33293633923302e-10
YMR290C	2507.4169465286	-1.70398734993767	0.166048517619802	-10.2619847160531	1.04535764011694e-24	1.17476361490898e-23
YMR292W	875.645579813082	-1.20246918892102	0.12640710906982	-9.51267059083549	1.85829440148111e-21	1.76705245050822e-20
YMR297W	24686.0587917066	1.24276492037418	0.124644484587615	9.97047662787367	2.05241519294539e-23	2.18798757266289e-22
YMR300C	4958.02979451241	-1.19215259790044	0.277427914815926	-4.29716165617811	1.72999032906897e-05	4.37962693328571e-05
YMR301C	1151.34814221679	-1.41430859212317	0.1410702867376	-10.0255597747091	1.17690794091846e-23	1.27333987648719e-22
YMR303C	156.301145653504	1.88071336688078	0.416724149908976	4.51308945567848	6.38900580182939e-06	1.70745739230123e-05
YMR304C-A	224.773536663813	-3.07156496353683	0.302147569216852	-10.1657775089773	2.81864106721139e-24	3.1192961143806e-23
YMR304W	3123.1749206583	1.07521482476841	0.111362584562025	9.65508145304899	4.67787379941505e-22	4.59095384706105e-21
YMR305C	7147.82006028901	-2.84335071114564	0.509458372224059	-5.58112471237422	2.38968212269952e-08	8.31380427118816e-08
YMR307W	33719.5977152006	-1.63334286472586	0.175822318206573	-9.28973569104493	1.54671934772426e-20	1.39540984631646e-19
YMR310C	1050.11038477459	-1.12740364153934	0.155572653511821	-7.24679830349284	4.26738709845089e-13	2.35431679522842e-12
YMR311C	1903.28368678938	1.07353924089911	0.160967610469626	6.66928730424113	2.57048612969924e-11	1.18527971536132e-10
YMR312W	756.497096283853	-1.37837196110409	0.12899215635264	-10.6857036898886	1.18745078933642e-26	1.51962314670586e-25
YMR315W	7665.84465393059	1.87207284488513	0.155327868832487	12.0523950979079	1.88394872706715e-33	3.36792064746466e-32
YMR316W	701.303386528506	1.32662380225065	0.253203956623283	5.2393486260738	1.61144363640048e-07	5.13857712814861e-07
YMR319C	2495.51030493757	-1.12587834066765	0.158209789525133	-7.11636330499504	1.10811969464023e-12	5.78452419214712e-12
YMR322C	7.60774217533514	2.82600723469579	0.882663198591436	3.20168240752029	0.00136627541914217	0.00267906182423759
YMR323W	20.4876634284216	3.15408622979463	0.581794744046045	5.42130409748941	5.91658120769366e-08	1.96880508686713e-07
YNL002C	1765.90077337995	-1.29266202745847	0.199372099543026	-6.48366562032169	8.95205067192438e-11	3.92538976633061e-10
YNL008C	1926.95998626363	-1.37670676790659	0.190852165328257	-7.21347208997457	5.45429074668854e-13	2.96717502230903e-12
YNL009W	256.510724731727	1.74580810140467	0.162545097303461	10.740453759398	6.57205731060512e-27	8.54220424488048e-26
YNL010W	2620.88780840933	-1.46530737602149	0.112322699327583	-13.0455142619748	6.74006605743497e-39	1.71753437691654e-37
YNL012W	277.485224641261	1.6827361152662	0.180379658013876	9.32885744320875	1.07018284776301e-20	9.70030853857204e-20
YNL014W	535.863843307257	1.42856524504018	0.171559846144544	8.32692076347852	8.2972238935748e-17	6.14100265244198e-16
YNL015W	801.157487378968	3.28893608766549	0.199008254696831	16.5266314840852	2.35967467855374e-61	1.98691447570974e-59
YNL018C	108.084352822208	-1.83782203092207	0.28738396860184	-6.39500539944279	1.60541682685017e-10	6.90923834370332e-10
YNL033W	85.0299693337772	1.33512423335022	0.225586391893366	5.91846087055342	3.24968295451151e-09	1.23645435269888e-08
YNL038W	450.607703874652	-1.0147883612613	0.142062906371152	-7.14323243964948	9.11612764812366e-13	4.81935410696983e-12
YNL061W	2396.36795656418	-1.21748366740538	0.195192293396802	-6.23735520608076	4.45030700796975e-10	1.84030489084016e-09
YNL062C	1028.55369222004	-1.04216006096873	0.148598365099924	-7.01326734158841	2.32815972096386e-12	1.18614611531683e-11
YNL067W	4387.38281604975	-1.78907582392753	0.186755445074351	-9.57977864160944	9.72531479092542e-22	9.35497995617163e-21
YNL069C	21517.9638905576	-3.65169104684004	0.284629351008927	-12.8296362757245	1.11888208514348e-37	2.6318643379286e-36
YNL072W	410.987438829237	-1.66039600101443	0.169290883385699	-9.80794693611182	1.04064213737201e-22	1.07179561216826e-21
YNL075W	824.831674197713	-1.01825567146767	0.181911008796576	-5.59754837381143	2.17404202383956e-08	7.61373366998666e-08
YNL077W	4603.98610373677	-2.05991683928573	0.262832051644842	-7.83738827283228	4.60013940979182e-15	2.95653701469623e-14
YNL087W	3312.81048656501	-1.72331050916274	0.114344657946035	-15.0711938810124	2.5054429377055e-51	1.26579334504947e-49
YNL092W	389.325657872346	2.02515868753355	0.184351282438523	10.9853246516411	4.49619111200185e-28	6.19025363998359e-27
YNL093W	86.8114669068	3.36111430820333	0.317638236897191	10.5815796644508	3.62789433790459e-26	4.47517327032392e-25
YNL096C	4325.94406579264	-2.06181241454467	0.2817389575695	-7.31816583809166	2.51383087981986e-13	1.4138777746131e-12
YNL102W	1115.03643388532	-1.53908837292457	0.125553358289276	-12.2584405060555	1.51385260175653e-34	2.91241179344552e-33
YNL114C	16.1897009572619	1.10230982924501	0.514919577479511	2.14074173415726	0.0322948709731014	0.0494943815230069
YNL115C	2172.73949044033	1.60917607966117	0.14654870545103	10.9804864854223	4.74362324293283e-28	6.50979986245209e-27
YNL117W	176.600952312259	2.46458218854784	0.216727487720971	11.3718025085997	5.77818526929307e-30	8.65238567386411e-29
YNL126W	585.813902601034	-1.3559658998489	0.150357994751153	-9.01824942593216	1.91118775610686e-19	1.63054344537164e-18
YNL132W	1720.55469877216	-2.42500271513138	0.225948497237455	-10.7325463314894	7.15956527418598e-27	9.28506121495994e-26
YNL134C	4586.26031779394	1.73077680560751	0.223185142403769	7.75489258364846	8.84182850375939e-15	5.55963458948507e-14
YNL141W	1505.81417347851	-2.57687076689635	0.184878309141339	-13.9381995587505	3.71186059852879e-44	1.20479944566773e-42
YNL144C	324.970279455625	-1.4322643213415	0.198781791903824	-7.20520882533584	5.79549616802717e-13	3.13810183935115e-12
YNL145W	136.024214317371	-1.84635414760774	0.345659387607589	-5.34154203184501	9.21592411602417e-08	3.0165926261465e-07
YNL146C-A	10.7559947552713	-1.31590031689493	0.571442877760583	-2.30276790228235	0.0212919053895987	0.0338549453512776
YNL151C	734.901370384678	-1.28666494980878	0.171382012470625	-7.50758455488036	6.02282829803118e-14	3.54894852044231e-13
YNL155W	2536.08209055188	1.95671661107368	0.107765109550727	18.1572367831411	1.12548820556666e-73	1.2337899008193e-71
YNL156C	2629.55074176794	1.09009403643334	0.148694288823582	7.3311089824484	2.28255946077783e-13	1.29004576528397e-12
YNL160W	26599.2783615616	2.45379739328552	0.177444481865207	13.828535931309	1.71475065943194e-43	5.47401172049428e-42
YNL162W	5674.05685838459	-3.28539964473612	0.285570656280626	-11.5046821950348	1.24948754774226e-30	1.92050863819644e-29
YNL175C	1040.40598857891	-2.15994787924216	0.235902357387821	-9.15610976998938	5.38019253780292e-20	4.72903459071633e-19
YNL178W	23283.0487601904	-3.59949802566613	0.49090284093313	-7.33240414503213	2.26060154673758e-13	1.28012621701222e-12
YNL194C	989.836032122354	4.65134787379325	0.325849718571526	14.2745186160787	3.15458562208248e-46	1.18246080414834e-44
YNL195C	709.183346453244	3.92445057772794	0.238804570646905	16.4337331027495	1.09693195533548e-60	8.73037624725909e-59
YNL196C	14.6922988712514	2.32868542061319	0.575431348120486	4.04685185855672	5.19110707640492e-05	0.000123523525501502
YNL200C	2215.23938999108	2.3144236538653	0.196098826263273	11.8023330275219	3.7963779745267e-32	6.24842947082156e-31
YNL202W	311.357424627317	2.57162516304922	0.181844266447107	14.1419095212289	2.09520947939002e-45	7.28932160194971e-44
YNL208W	8258.03001743473	1.03674738852978	0.105716221958441	9.80689027023068	1.05159360906482e-22	1.07946269764428e-21
YNL209W	38873.1938660479	-2.7411704978351	0.178543618713196	-15.3529457820522	3.38461699681444e-53	1.92790438740117e-51
YNL220W	8885.64900745923	-1.21052042646353	0.169920647849634	-7.12403372858341	1.04813376835986e-12	5.48123959871359e-12
YNL228W	9.48584691390035	2.05005669634771	0.710871034655905	2.88386584402055	0.00392826063163179	0.00710118054442461
YNL237W	424.326751728959	2.31224453848397	0.168822840983715	13.6962778555955	1.06863625876017e-42	3.25066841015529e-41
YNL242W	1385.16303754575	1.06427390934641	0.151671442392609	7.01696965860906	2.26731820655954e-12	1.15858564468873e-11
YNL247W	4048.1045826944	-1.76736956938584	0.176763002017406	-9.99852655371743	1.54681362864928e-23	1.66425688563932e-22
YNL248C	2344.26836147321	-1.36185387242366	0.164044563121257	-8.30173122785557	1.02605120295124e-16	7.4797459085906e-16
YNL250W	699.995618515645	1.18957934889163	0.15720321644925	7.56714382670194	3.81519423027008e-14	2.29940648110676e-13
YNL255C	3371.33873303819	-1.15188362463467	0.14253561779911	-8.08137392197742	6.40411152494118e-16	4.35179976139278e-15
YNL269W	5.52589985183992	3.1474166042148	1.06710607685294	2.94948803355802	0.00318300899206405	0.00584157146081282
YNL274C	3549.80297962551	3.50746495646494	0.199537704024789	17.5779558735887	3.63444885009585e-69	3.40583029339627e-67
YNL279W	110.966602462306	-1.00159277382153	0.244798735009037	-4.09149489185293	4.28601388720796e-05	0.000102984866355162
YNL281W	8380.15097699009	1.89187091447123	0.144005054417924	13.1375313326207	2.00667092924341e-39	5.20480272272509e-38
YNL293W	1311.6130326958	1.17662770499677	0.155255120876287	7.57867243512273	3.49108686474484e-14	2.11283486293412e-13
YNL300W	869.339129783567	-4.08346304763564	0.334052349016209	-12.2240213537235	2.31351032622231e-34	4.40704753945954e-33
YNL301C	3732.80784277397	-1.63803800453393	0.127019321238572	-12.8959751049001	4.74226460052493e-38	1.13853542682024e-36
YNL302C	10170.6133589055	-3.51858981909399	0.464667141375176	-7.57228025351819	3.66729231497713e-14	2.21486157484585e-13
YNL305C	2863.33398494997	1.47899518111914	0.135639342575932	10.9038804894766	1.10444359668712e-27	1.48882071850398e-26
YNL308C	1720.13569043264	-1.0647947651956	0.21816292742139	-4.8807319271936	1.05692832700675e-06	3.08891025146338e-06
YNL332W	73.4744503540028	1.7909511317121	0.316026383829926	5.66709370909969	1.45239919669646e-08	5.1769566458935e-08
YNL335W	35.1919627952775	1.46667116399212	0.380947396790831	3.85006217747546	0.000118087843142517	0.000269795662075512
YNR001C	13316.3620603982	1.45576864499823	0.0882615442825149	16.4938043723604	4.06527135002029e-61	3.34392792346044e-59
YNR002C	273.013193313851	2.73442153334682	0.204962485855225	13.3410829886122	1.33505813679373e-40	3.69366084512932e-39
YNR003C	611.648512054947	-1.64577390808678	0.173197097631914	-9.50231805607076	2.05269131181607e-21	1.94553613730039e-20
YNR009W	525.322912465975	-1.51766717718646	0.172973351009308	-8.77399419234699	1.7243812832796e-18	1.39925352735397e-17
YNR012W	763.926893347937	-1.28458015869409	0.16457113306014	-7.8056226192759	5.92085050903805e-15	3.78439399972619e-14
YNR016C	14586.254471009	-1.05367604242587	0.0952789839632957	-11.0588505313173	1.98626638702468e-28	2.78077294183455e-27
YNR021W	4843.99206677859	-1.28630617911626	0.130945474987367	-9.82321977327098	8.94402768132486e-23	9.27942871937455e-22
YNR034W-A	1363.46128059819	6.6073348320376	0.328941902172412	20.0866316769045	9.65970532002279e-90	2.00438885390473e-87
YNR044W	1839.19905743983	-1.54431920991332	0.200282395628917	-7.71070869740658	1.25120963145966e-14	7.75830091652148e-14
YNR054C	483.42213932227	-1.24279190923951	0.203587741428101	-6.10445354185737	1.0315298879525e-09	4.13038500965128e-09
YNR062C	21.0456594723458	-1.65777140430651	0.411392457493479	-4.02965920767468	5.58577739286354e-05	0.000132311674693791
YNR064C	61.6672986747804	1.9883009287587	0.292755287726163	6.79168237814552	1.1083335380285e-11	5.29122256034971e-11
YNR075W	243.712913060424	-1.58343646874538	0.209381959352606	-7.56243027642522	3.95607188678561e-14	2.37937656958845e-13
YNR076W	84.6996327985337	-1.53621830890098	0.225200575990354	-6.82155586034903	9.00597363433406e-12	4.33510412721465e-11
YOL007C	1088.27704420916	-1.31155932494314	0.267941378838266	-4.89494877808633	9.83313367280894e-07	2.88683712172915e-06
YOL013W-A	30.5938178483806	1.30288898126849	0.391324590797807	3.32943293599885	0.000870230186887808	0.00176291401179155
YOL022C	1193.82312740458	-1.25633775046603	0.159446416193192	-7.8793727727552	3.290285244338e-15	2.14551708974229e-14
YOL038W	6216.72923344632	1.09097671776726	0.0898039404272924	12.14842814888	5.84790865518565e-34	1.08898555405861e-32
